-6.7551	108.5141
-6.7067783	108.5051
-6.7262733	108.4986083
-6.7042	108.5078
-7.2715	107.8202
-7.2708	107.815
-7.0371	107.9772
-7.4559658	107.5904888
-7.4384	107.5664
-7.4829	107.5191
-7.0723	107.9606
-7.36172	107.812421
-7.353209	107.800255
-7.2926	107.9212
-7.2484	107.8839
-7.3527	107.4943
-7.3223	107.5059
-7.5555	107.7958
-7.5468	107.8112
-7.5908134	107.7738152
-7.3314	107.7932
-7.225086	107.905371
-7.225353	107.904872
-7.0711	107.8996
-7.0937	107.9593
-7.0231	108.0833
-7.4453	107.6551
-7.4555	107.6408
-7.6125	107.7631
-7.1888	107.8982
-7.1854	107.889
-7.1589	107.898
-7.204883	107.894598
-6.3423	107.9555
-6.5634	107.8898
-6.5009	107.9196
-6.5634	107.8898
-6.4598	107.9439
-6.4354	107.9473
-6.4601	107.9383
-6.3597	108.3244
-6.3686	108.3233
-6.353	108.3229
-6.46	108.3001
-6.467	108.3022
-6.4762	108.3036
-6.4704	108.3014
-6.4643	108.4517
-6.4814	108.3826
-6.41	108.17
-6.487	108.1529
-6.4603	108.1648
-6.5519	108.2824
-6.4883	108.297
-6.117	107.274
-6.2931	107.3295
-6.4324	107.3838
-6.4986	107.2036
-6.1632	107.2969
-6.218643	107.29255
-6.2024	107.3014
-6.34	107.2625
-6.3401	107.2399
-6.3324	107.3118
-6.9824345	108.6437263
-6.8777	108.4761
-6.9705583	108.4966533
-6.9974	108.5749
-6.8475	108.4832
-6.81	108.4689
-6.8322	108.2596
-7.0057	108.3416
-6.7829	108.1728
-6.7622848	108.3342185
-6.8739	108.2905
-6.8644	108.2772
-6.8354	108.2401
-6.8359017	108.2354383
-6.801	108.185
-6.7822	108.3528
-6.8133	108.2871
-6.4851	107.3925
-6.5101	107.4832
-6.529975	107.437981
-6.5674	107.4516
-6.5596	107.4441
-6.5602	107.4467
-6.6458	107.5296
-6.6614	107.5421
-6.3407	107.6603
-6.533081	107.784
-6.5704	107.847
-6.5573	107.8191
-6.5028	107.5813
-6.5094	107.6165
-6.7373	107.7846
-6.719	107.7695
-6.5279	107.6964
-6.544142	107.694053
-6.679	107.6884
-6.5243	107.6767
-6.5147	107.664
-6.7051	107.7429
-6.6972	107.7401
-6.3601	107.6616
-6.6706	107.6533
-6.6659	107.6062
-6.5683	107.761
-6.5655	107.7641
-6.5568	107.7603
-6.3501	107.8166
-7.319373	106.835889
-7.258394	106.837398
-7.203261	106.481105
-7.001529	106.797816
-6.955075	106.768057
-6.8965	106.6505
-6.905169	106.874928
-6.919	106.4675
-6.969658	106.864913
-7.057127	106.80239
-7.0105	106.8043
-7.125764	106.740135
-6.988074	106.961049
-7.028227	106.946873
-6.989	106.9607
-6.968172	106.569247
-7.108048	106.878671
-7.2157	106.8826
-6.9206	106.9607
-7.3438	106.5579
-7.222884	106.583328
-7.260827	106.54154
-6.9694	107.8281
-6.9629	107.8278
-6.9652	107.8259
-6.864163	108.03373
-6.8909	108.0499
-6.8998	107.8326
-6.8205	107.8691
-6.7943	107.8553
-6.8407	108.0186
-6.8341	107.9994
-6.9204	107.8304
-6.6576	108.0586
-6.9547	108.0965
-7.6217	108.109
-7.5293	108.1767
-7.3455	108.1213
